Mês Exibição,Gênero,Programa,Episódio,Capítulo,Data Exibição,Música,Autores da Música,Sincronismo TVG,Acervo Sim ou Não?,Autor,Editora,% do Autor,Interprete,Reprise,uncertain_match,Matched Title,Matched Identifier/ISWC,Uncertain Match,Eligibility Basis,__source_sheet
NOV/2023,VARIEDADE DIÁRIA,NO RITMO DO NATAL,,1,30/11/2023,DINGO BELL,MC BIGODINHO - MC BIGODINHO (100%),FUNDO,NÃO,MC BIGODINHO,MC BIGODINHO,100,MC TETEU,Não,,DINGO BELL,T-305.213.621-3,True,artist_alias,CanalInternacional_Dezembro2023
