provider,file,sheet,programa,data_exibicao,numero_programa,exibicao_tipo,categoria_programa,titulo_musica,autor,interprete,tipo_sincronizacao,percentual_editora,valor_editora_brl,editora,gravadora,iswc,isrc,amount_cents,amount_int
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,,,,,,,,,,,0,0
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,,,,,,,,,,,0,0
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,EDITORA,,,EDITORA,,,,,,,0,0
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,,,,,19548,195
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,,,,,19548,195
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,,,,,26061,261
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,SONY MUSIC PUBLISHING (BRASIL) EDIÇÕES MUSICAIS LTDA,,,SONY MUSIC PUBLISHING (BRASIL) EDIÇÕES MUSICAIS LTDA,,,,,,,13035,130
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,WARNER CHAPPELL EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,19548,195
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,EMI SONGS DO BRASIL EDIÇÕES MUSICAIS LTDA,,,EMI SONGS DO BRASIL EDIÇÕES MUSICAIS LTDA,,,,,,,19548,195
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,MK MUSIC EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,PEERMUSIC DO BRASIL EDIÇÕES MUSICAIS LTDA,,,PEERMUSIC DO BRASIL EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,SONY MUSIC PUBLISHING (BRASIL) EDIÇÕES MUSICAIS LTDA,,,SONY MUSIC PUBLISHING (BRASIL) EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,PEERMUSIC DO BRASIL EDIÇÕES MUSICAIS LTDA,,,PEERMUSIC DO BRASIL EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,EDITORA ADORANDO LTDA.,,,EDITORA ADORANDO LTDA.,,,,,,,28149,281
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,,,,,10947,109
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,WARNER/CHAPPELL EDIÇÕES MUSICAIS LTDA,,,WARNER/CHAPPELL EDIÇÕES MUSICAIS LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MUSICAL PRODUÇÕES GOSPEL LTDA,,,MUSICAL PRODUÇÕES GOSPEL LTDA,,,,,,,23458,235
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,ABRAMUS DIGITAL SERV. IDENT. REPERTÓRIO,,,,,,,15638,156
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,MUSICAL PRODUÇÕES GOSPEL LTDA,,,MUSICAL PRODUÇÕES GOSPEL LTDA,,,,,,,39096,391
SBT,01. Solicitação janeiro 2024.xls,Relatório Solicitação,,,,,,DIVERSAS,,,DIVERSAS,,,,,,,39096,391
